SCIM_Generic_Table_Phrase_Library_TEXT
VERSION_1_0
BEGIN_DEFINITION
LICENSE = LGPL
ba	笩	1
ba	紦	1
ba	罷	1
ba	羓	1
ba	胈	1
ba	茷	1
ba	萆	1
ba	蚆	1
ba	覇	1
ba	詙	1
ba	豝	1
ba	跁	1
ba	軷	1
ba	釛	1
ba	釟	1
ba	鈀	1
ba	颰	1
ba	魞	1
ba	鮁	1
ba	鮊	1
ba	鲃	1
ba	鲌	1
ba	鼥	1
baba	爸爸	1
babai	八百	1
babing	把柄	1
babude	巴不得	1
bacheng	八成	1
bachi	把持	1
badaling	八达岭	1
badao	霸道	1
badierqi	拔地而起	1
bafangzhiyua	八方支援	1
bagao	拔高	1
bagong	罢工	1
bahen	疤痕	1
bai	百	1
bai	白	1
bai	摆	1
bai	败	1
bai	柏	1
bai	拜	1
bai	佰	1
bai	伯	1
bai	稗	1
bai	捭	1
bai	呗	1
bai	掰	1
bai	唄	1
bai	庍	1
bai	扒	1
bai	拝	1
bai	挀	1
bai	排	1
bai	擺	1
bai	敗	1
bai	栢	1
bai	派	1
bai	猈	1
bai	竡	1
bai	粨	1
bai	粺	1
bai	絔	1
bai	薜	1
bai	薭	1
bai	襬	1
bai	贁	1
bai	鞁	1
bai	鞴	1
bai	韛	1
baiban	百般	1
baibandiaona	百般刁难	1
baibantiaoti	百般挑剔	1
baibei	败北	1
baibei	百倍	1
baibiwuxia	白璧无瑕	1
baibu	摆布	1
baicai	白菜	1
baicheng	白城	1
baichi	白痴	1
baida	白搭	1
baidaozhuomi	摆到桌面上来	1
baidong	摆动	1
baidu	摆渡	1
baifang	拜访	1
baifei	白费	1
baifeiliqi	白费力气	1
baifeixinji	白费心机	1
baifenbi	百分比	1
baifendian	百分点	1
baifenlv	百分率	1
baifenshu	百分数	1
baifenzhi	百分制	1
baifenzhi	百分之	1
baifenzhibai	百分之百	1
baigei	败给	1
baigong	白宫	1
baihuai	败坏	1
baihuaqifang	百花齐放	1
baihuo	百货	1
baihuodalou	百货大楼	1
baihuogongsi	百货公司	1
baihuoshangc	百货商场	1
baihuoshangd	百货商店	1
baiji	败绩	1
baijiazhengm	百家争鸣	1
baiju	败局	1
baike	兡	1
baike	百科	1
baikequanshu	百科全书	1
baikuoqi	摆阔气	1
bailei	败类	1
baili	百里	1
bailiancheng	百炼成钢	1
bailitiaoyi	百里挑一	1
bailu	败露	1
bailuo	败落	1
baiman	摆满	1
baimangmang	白茫茫	1
baimangzhizh	百忙之中	1
bainian	百年	1
bainian	拜年	1
bainianbuyu	百年不遇	1
bainiandaji	百年大计	1
bainong	摆弄	1
bairehua	白热化	1
baise	白色	1
baishe	摆设	1
baishi	拜师	1
baishouqijia	白手起家	1
baisibudeqij	百思不得其解	1
baitian	白天	1
baitianheiye	白天黑夜	1
baitiao	白条	1
baitiaobuyan	百挑不厌	1
baituo	摆脱	1
baituo	拜托	1
baituokunjin	摆脱困境	1
baiwa	瓸	1
baiwan	百万	1
baiwanfuweng	百万富翁	1
baiwenbufan	百问不烦	1
baiwenburuyi	百闻不如一见	1
baiwuliaolai	百无聊赖	1
baixiazhenla	败下阵来	1
baixing	百姓	1
baixing	败兴	1
baixue	白雪	1
baiyibaishun	百依百顺	1
baiyin	白银	1
baiyizhanshi	白衣战士	1
baiyu	百余	1
baiyun	白云	1
baizaimianqi	摆在面前	1
baizaishouwe	摆在首位	1
baizhanbaish	百战百胜	1
baizhang	败仗	1
baizhebunao	百折不挠	1
baizhen	败阵	1
baizheng	摆正	1
baizhi	白纸	1
baizhiheizi	白纸黑字	1
baizhou	白昼	1
baizu	白族	1
bajian	拔尖	1
bajiubulishi	八九不离十	1
bamian	罢免	1
bamiaozhuzha	拔苗助长	1
ban	半	1
ban	办	1
ban	班	1
ban	般	1
ban	拌	1
ban	搬	1
ban	版	1
ban	斑	1
ban	板	1
ban	伴	1
ban	扳	1
ban	扮	1
ban	瓣	1
ban	颁	1
ban	绊	1
ban	癍	1
ban	坂	1
ban	钣	1
ban	舨	1
ban	阪	1
ban	瘢	1
ban	並	1
ban	分	1
ban	坢	1
ban	埿	1
ban	姅	1
ban	岅	1
ban	彬	1
ban	怑	1
ban	搫	1
ban	攽	1
ban	斒	1
ban	昄	1
ban	朌	1
ban	柈	1
ban	湴	1
ban	瓪	1
ban	秚	1
ban	籓	1
ban	粄	1
ban	絆	1
ban	肦	1
ban	蝂	1
ban	螁	1
ban	螌	1
ban	褩	1
ban	覂	1
ban	豳	1
ban	跘	1
ban	辦	1
ban	辧	1
ban	辨	1
ban	辩	1
ban	辬	1
ban	辯	1
ban	鈑	1
ban	鉡	1
ban	闆	1
ban	靽	1
ban	頒	1
ban	魬	1
ban	鳻	1
banan	办案	1
banban	办班	1
banbao	板报	1
banbeizi	半辈子	1
banben	版本	1
banbiantian	半边天	1
banbu	颁布	1
banbucheng	办不成	1
banbudao	办不到	1
banbushishi	颁布实施	1
bancai	板材	1
banchang	办厂	1
banche	班车	1
bancheng	办成	1
banchengpin	半成品	1
banci	班次	1
bandao	半岛	1
bandaoti	半导体	1
bandedao	办得到	1
bandeng	板凳	1
bandian	斑点	1
bandiao	搬掉	1
banfa	办法	1
banfa	颁发	1
bang	帮	1
bang	棒	1
bang	绑	1
bang	磅	1
bang	镑	1
bang	邦	1
bang	榜	1
bang	蚌	1
bang	傍	1
bang	梆	1
bang	膀	1
bang	谤	1
bang	浜	1
bang	蒡	1
bang	並	1
bang	嗙	1
bang	垹	1
bang	埲	1
bang	塝	1
bang	嫎	1
bang	峀	1
bang	崗	1
bang	幇	1
bang	幚	1
bang	幫	1
bang	彭	1
bang	徬	1
bang	挷	1
bang	捠	1
bang	搒	1
bang	旁	1
bang	棓	1
bang	牓	1
bang	玤	1
bang	硥	1
bang	稖	1
bang	紡	1
bang	綁	1
bang	縍	1
bang	纺	1
bang	艕	1
bang	蚄	1
bang	蛖	1
bang	蜯	1
bang	螃	1
bang	謗	1
bang	邫	1
bang	鎊	1
bang	鞤	1
bang	騯	1
bang	髈	1
bange	半个	1
bangeduoshij	半个多世纪	1
bangeshiji	半个世纪	1
banggong	帮工	1
bangjia	绑架	1
bangjiaozhen	邦交正常化	1
bangmang	帮忙	1
bangong	办公	1
bangongbandu	半工半读	1
bangongdalou	办公大楼	1
bangongfei	办公费	1
bangonghuiyi	办公会议	1
bangonglou	办公楼	1
bangongshebe	办公设备	1
bangongshi	办公室	1
bangongting	办公厅	1
bangongyongp	办公用品	1
bangongzhuo	办公桌	1
bangongzidon	办公自动化	1
bangpai	帮派	1
bangpaitixi	帮派体系	1
bangshangyou	榜上有名	1
bangshou	榜首	1
bangwan	傍晚	1
bangxiong	帮凶	1
bangyang	榜样	1
bangzhu	帮助	1
banhao	办好	1
banhua	版画	1
banji	班级	1
banji	班机	1
banjia	搬家	1
banjiang	颁奖	1
banjiaoshi	绊脚石	1
banjie	板结	1
banjijianshi	办几件实事	1
banjinbalian	半斤八两	1
banjing	半径	1
banjixiehua	半机械化	1
banjuesai	半决赛	1
banjuesaiqua	半决赛权	1
banlan	斑斓	1
banlaodongli	半劳动力	1
banli	办理	1
banlu	半路	1
banluchujia	半路出家	1
banlun	班轮	1
banlv	伴侣	1
banmennongfu	班门弄斧	1
banmian	版面	1
bannian	半年	1
bannong	搬弄	1
bannongshife	搬弄是非	1
banquan	版权	1
banquansuoyo	版权所有	1
banshi	办事	1
banshi	板式	1
banshichu	办事处	1
banshijigou	办事机构	1
banshishi	办实事	1
banshixiaolv	办事效率	1
banshiyuan	办事员	1
bansui	伴随	1
bantu	版图	1
bantuerfei	半途而废	1
bantuo	办妥	1
bantuochan	半脱产	1
banwenmang	半文盲	1
banwuchanjie	半无产阶级	1
banwuhui	班务会	1
banxinbanyi	半信半疑	1
banxue	办学	1
banxuetiaoji	办学条件	1
banyan	扮演	1
banye	半夜	1
banyuan	半圆	1
banyue	半月	1
banyuekan	半月刊	1
banyun	搬运	1
banzhang	班长	1
banzhong	拌种	1
banzhuren	班主任	1
banzi	班子	1
banzidong	半自动	1
banzidonghua	半自动化	1
banzou	搬走	1
banzu	班组	1
banzuzhang	班组长	1
bao	包	1
bao	抱	1
bao	报	1
bao	饱	1
bao	保	1
bao	暴	1
bao	薄	1
bao	宝	1
bao	爆	1
bao	剥	1
bao	豹	1
bao	刨	1
bao	雹	1
bao	褒	1
bao	堡	1
bao	苞	1
bao	胞	1
bao	鲍	1
bao	炮	1
bao	瀑	1
bao	龅	1
bao	孢	1
bao	煲	1
bao	褓	1
bao	鸨	1
bao	趵	1
bao	葆	1
bao	佨	1
bao	儤	1
bao	剝	1
bao	勹	1
bao	勽	1
bao	呆	1
bao	嘐	1
bao	嚗	1
bao	堢	1
bao	報	1
bao	媬	1
bao	嫑	1
bao	寚	1
bao	寳	1
bao	寶	1
bao	忁	1
bao	怉	1
bao	曓	1
bao	枹	1
bao	珤	1
bao	砲	1
bao	窇	1
bao	笣	1
bao	簿	1
bao	緥	1
bao	菢	1
bao	蕔	1
bao	藵	1
bao	虣	1
bao	蚫	1
bao	袌	1
bao	袍	1
bao	裒	1
bao	裦	1
bao	襃	1
bao	賲	1
bao	鉋	1
bao	鑤	1
bao	铇	1
bao	闁	1
bao	靌	1
bao	靤	1
bao	飹	1
bao	飽	1
bao	駂	1
bao	骲	1
bao	髱	1
bao	鮑	1
bao	鳵	1
bao	鴇	1
bao	齙	1
baoan	报案	1
baoan	保安	1
baoban	包办	1
baoban	薄板	1
baobandaiti	包办代替	1
baobao	宝宝	1
baobei	宝贝	1
baoben	保本	1
baobi	包庇	1
baobian	褒贬	1
baobianbuyi	褒贬不一	1
baobiao	报表	1
baobiao	保镖	1
baobing	抱病	1
baobo	胞波	1
baochan	包产	1
baochandaohu	包产到户	1
baochang	饱尝	1
baochi	保持	1
baochijingti	保持警惕	1
baochiqingji	保持清洁	1
baochiwendin	保持稳定	1
baochiyizhi	保持一致	1
baochiyuanzh	保持原状	1
baochizhe	保持者	1
baochou	报酬	1
baochou	报仇	1
baocun	保存	1
baocunqi	保存期	1
baocunshili	保存实力	1
baoda	报答	1
baodao	报道	1
baodao	报到	1
baodao	宝岛	1
baodaobulao	宝刀不老	1
baodaoshishi	报道失实	1
baodi	宝地	1
baodi	胞弟	1
baodie	暴跌	1
baoding	保定	1
baoen	报恩	1
baofa	爆发	1
baofa	暴发	1
baofahu	暴发户	1
baofei	报废	1
baofengxue	暴风雪	1
baofengyu	暴风雨	1
baofu	包袱	1
baofu	报复	1
baofu	抱负	1
baofuxing	报复性	1
baogan	包干	1
baogandaohu	包干到户	1
baogang	宝钢	1
baoganzhi	包干制	1
baogao	报告	1
baogaohui	报告会	1
baogaotuan	报告团	1
baogong	包工	1
baogongdui	包工队	1
baoguan	保管	1
baoguanyuan	保管员	1
baogui	宝贵	1
baoguicaifu	宝贵财富	1
baoguiyijian	宝贵意见	1
baoguo	包裹	1
baoguo	报国	1
baohan	包含	1
baohan	包涵	1
baohan	饱含	1
baohe	饱和	1
baohezhuangt	饱和状态	1
baohu	保护	1
baohuceng	保护层	1
baohuguo	保护国	1
baohuqu	保护区	1
baohuren	保护人	1
baohushili	保护视力	1
baohuwang	保护网	1
baohuzhuyi	保护主义	1
baojia	报价	1
baojia	保价	1
baojian	保健	1
baojiang	褒奖	1
baojianshipi	保健食品	1
baojiaweiguo	保家卫国	1
baojie	报捷	1
baojie	报界	1
baojing	报警	1
baojingfengs	饱经风霜	1
baokan	报刊	1
baokanfaxing	报刊发行	1
baokanzazhi	报刊杂志	1
baokao	报考	1
baoku	宝库	1
baokuo	包括	1
baolan	包揽	1
baolei	堡垒	1
baolengmen	爆冷门	1
baoli	暴力	1
baolie	爆裂	1
baolishijian	暴力事件	1
baoliu	保留	1
baoliuyijian	保留意见	1
baolixingdon	暴力行动	1
baolu	暴露	1
baoluan	暴乱	1
baolumubiao	暴露目标	1
baoluowanxia	包罗万象	1
baoluwuyi	暴露无遗	1
baoman	饱满	1
baoman	爆满	1
baomei	胞妹	1
baomi	保密	1
baomigongzuo	保密工作	1
baomiguannia	保密观念	1
baoming	报名	1
baomishouze	保密守则	1
baomizhidu	保密制度	1
baomo	薄膜	1
baonuan	保暖	1
baopei	包赔	1
baopi	报批	1
baopozuoye	爆破作业	1
baoqian	抱歉	1
baoqing	报请	1
baorong	包容	1
baoshe	报社	1
baoshen	报审	1
baoshi	宝石	1
baoshi	报时	1
baoshou	保守	1
baoshoujimi	保守机密	1
baoshoupai	保守派	1
baoshoushili	保守势力	1
baoshousixia	保守思想	1
baoshuiqu	保税区	1
baosong	报送	1
baotou	报头	1
baotu	暴徒	1
baotui	包退	1
baowei	保卫	1
baowei	包围	1
baoweigongzu	保卫工作	1
baoweiheping	保卫和平	1
baoweike	保卫科	1
baoweizhe	保卫者	1
baoweizuguo	保卫祖国	1
baowen	保温	1
baowenping	保温瓶	1
baowu	报务	1
baoxi	报喜	1
baoxian	保险	1
baoxian	保鲜	1
baoxianfei	保险费	1
baoxiangongs	保险公司	1
baoxiangui	保险柜	1
baoxianqi	保险期	1
baoxianqixia	保险期限	1
baoxianye	保险业	1
baoxianyewu	保险业务	1
baoxiao	报销	1
baoxiao	包销	1
baoxiao	报效	1
baoxiaozuguo	报效祖国	1
baoxing	暴行	1
baoxiong	胞兄	1
baoxiu	保修	1
baoxiu	包修	1
baoxiuqixian	保修期	1
baoxiyebaoyo	报喜也报忧	1
baoyang	保养	1
baoyang	褒扬	1
baoye	报业	1
baoyi	褒义	1
baoyi	报以	1
baoyouchengj	抱有成见	1
baoyoupianji	抱有偏见	1
baoyu	保育	1
baoyu	暴雨	1
baoyuan	抱怨	1
baoyuyuan	保育员	1
baoyuyuan	保育院	1
baoza	包扎	1
baozai	雹灾	1
baozang	宝藏	1
baozha	爆炸	1
baozhang	保障	1
baozhang	报帐	1
baozhang	暴涨	1
baozhangjizh	保障机制	1
baozhashijia	爆炸事件	1
baozheng	保证	1
baozhenggong	保证供给	1
baozhenggong	保证供应	1
baozhengjin	保证金	1
baozhengshu	保证书	1
baozhengxuya	保证需要	1
baozhengzhil	保证质量	1
baozhi	报纸	1
baozhi	保值	1
baozhi	保质	1
baozhibaolia	保质保量	1
baozhizazhi	报纸杂志	1
baozhong	保重	1
baozhongzhib	宝中之宝	1
baozhu	保住	1
baozhuang	包装	1
baozhuangcai	包装材料	1
baozhuangfei	包装费	1
baozi	包子	1
baozu	包租	1
baozuo	宝座	1
baquan	霸权	1
baquanzhuyi	霸权主义	1
bashansheshu	跋山涉水	1
bashe	跋涉	1
bashi	八十	1
bashiniandai	八十年代	1
bashou	把守	1
bawan	八万	1
bawang	霸王	1
bawang	巴望	1
bawo	把握	1
bawojihui	把握机会	1
bawojiyu	把握机遇	1
bawuguihua	八五规划	1
bawujihua	八五计划	1
bawuqijian	八五期间	1
baxi	把戏	1
baxianguohai	八仙过海	1
baxiaoshi	八小时	1
baxiaoshigon	八小时工作制	1
baxiu	罢休	1
bayannaoerme	巴彦淖尔盟	1
bayi	八一	1
bayidui	八一队	1
bayijianjunj	八一建军节	1
bayinguoleng	巴音郭楞	1
bayue	八月	1
bayuefen	八月份	1
bazhan	霸占	1
bazhongquanh	八中全会	1
bazhu	霸主	1
be	萡	1
bei	被	1
bei	北	1
bei	倍	1
bei	杯	1
bei	背	1
bei	悲	1
bei	备	1
bei	碑	1
bei	卑	1
bei	贝	1
bei	辈	1
bei	钡	1
bei	焙	1
bei	狈	1
bei	惫	1
bei	臂	1
bei	褙	1
bei	悖	1
bei	蓓	1
bei	鹎	1
bei	鐾	1
bei	呗	1
bei	邶	1
bei	鞴	1
bei	孛	1
bei	陂	1
bei	碚	1
bei	俻	1
bei	俾	1
bei	偝	1
bei	偹	1
bei	備	1
bei	僃	1
bei	哱	1
bei	唄	1
bei	喺	1
bei	垻	1
bei	埤	1
bei	怫	1
bei	愂	1
bei	憊	1
bei	揹	1
bei	昁	1
bei	杮	1
bei	柸	1
bei	桮	1
bei	梖	1
bei	棑	1
bei	棓	1
bei	椑	1
bei	波	1
bei	牬	1
bei	犕	1
bei	狽	1
bei	珼	1
bei	琲	1
bei	痺	1
bei	盃	1
bei	禙	1
bei	箃	1
bei	糒	1
bei	苝	1
bei	茀	1
bei	菩	1
bei	萆	1
bei	萯	1
